"Date Time","p (mbar)","T (degC)","Tpot (K)","Tdew (degC)","rh (%)","VPmax (mbar)","VPact (mbar)","VPdef (mbar)","sh (g/kg)","H2OC (mmol/mol)","rho (g/m**3)","wv (m/s)","max. wv (m/s)","wd (deg)"
24.02.2009 12:20:00,996.99,-0.41,272.99,-1.43,92.80,5.93,5.50,0.43,3.44,5.52,1270.71,1.70,3.88,356.00
24.02.2009 12:30:00,997.07,-0.45,272.94,-1.42,93.10,5.91,5.50,0.41,3.44,5.52,1270.99,1.62,3.13,8.86
24.02.2009 12:40:00,997.10,-0.43,272.96,-1.40,93.10,5.92,5.51,0.41,3.45,5.53,1270.92,1.95,3.75,11.73
24.02.2009 12:50:00,997.19,-0.44,272.94,-1.43,93.00,5.92,5.50,0.41,3.44,5.52,1271.10,2.30,3.50,14.74
24.02.2009 13:00:00,997.22,-0.44,272.94,-1.39,93.20,5.92,5.51,0.40,3.45,5.53,1271.13,1.97,3.38,13.26
24.02.2009 13:10:00,997.25,-0.44,272.94,-1.38,93.30,5.92,5.52,0.40,3.45,5.53,1271.17,1.73,3.25,0.91
24.02.2009 13:20:00,997.34,-0.40,272.97,-1.32,93.50,5.93,5.55,0.39,3.47,5.56,1271.09,1.68,3.00,10.58
24.02.2009 13:30:00,997.36,-0.44,272.93,-1.32,93.70,5.92,5.54,0.37,3.46,5.56,1271.29,1.68,2.63,14.99
24.02.2009 13:40:00,997.46,-0.39,272.97,-1.23,94.00,5.94,5.58,0.36,3.49,5.60,1271.17,1.81,3.00,19.27
24.02.2009 13:50:00,997.47,-0.38,272.98,-1.18,94.30,5.94,5.60,0.34,3.50,5.62,1271.13,1.32,2.75,3.99
24.02.2009 14:00:00,997.59,-0.35,273.00,-1.13,94.40,5.96,5.62,0.33,3.51,5.64,1271.12,0.90,2.13,14.30
24.02.2009 14:10:00,997.65,-0.17,273.17,-0.93,94.60,6.03,5.71,0.33,3.57,5.72,1270.34,0.90,2.25,218.80
24.02.2009 14:20:00,997.78,-0.03,273.30,-0.86,94.10,6.09,5.73,0.36,3.58,5.75,1269.86,1.14,2.50,38.65
24.02.2009 14:30:00,997.83,-0.16,273.17,-1.07,93.50,6.04,5.65,0.39,3.53,5.66,1270.54,1.45,2.25,349.20
24.02.2009 14:40:00,997.84,-0.12,273.21,-1.02,93.60,6.05,5.67,0.39,3.54,5.68,1270.38,0.92,2.25,15.67
24.02.2009 14:50:00,997.93,0.07,273.39,-0.85,93.50,6.14,5.74,0.40,3.59,5.75,1269.57,0.80,2.13,33.56
24.02.2009 15:00:00,998.06,0.03,273.35,-0.97,92.90,6.12,5.69,0.43,3.55,5.70,1269.92,1.03,2.00,17.91
24.02.2009 15:10:00,998.09,0.02,273.33,-0.98,92.90,6.12,5.68,0.43,3.55,5.69,1270.02,1.54,2.63,20.12
24.02.2009 15:20:00,998.13,-0.02,273.29,-1.04,92.80,6.10,5.66,0.44,3.53,5.67,1270.28,1.50,3.13,9.73
24.02.2009 15:30:00,998.16,0.16,273.46,-0.83,93.00,6.18,5.75,0.43,3.59,5.76,1269.44,0.61,1.63,62.46
24.02.2009 15:40:00,998.20,0.26,273.56,-0.85,92.20,6.23,5.74,0.49,3.58,5.75,1269.02,0.79,1.88,0.44
24.02.2009 15:50:00,998.22,0.34,273.64,-0.78,92.10,6.26,5.77,0.49,3.60,5.78,1268.65,0.92,2.00,245.00
24.02.2009 16:00:00,998.33,0.30,273.60,-0.87,91.80,6.24,5.73,0.51,3.58,5.74,1268.99,0.99,1.63,265.70
24.02.2009 16:10:00,998.37,0.30,273.59,-0.84,92.00,6.24,5.74,0.50,3.59,5.75,1269.04,0.57,1.25,307.80
24.02.2009 16:20:00,998.45,0.36,273.64,-0.81,91.80,6.27,5.76,0.51,3.59,5.76,1268.89,0.75,1.38,267.20
24.02.2009 16:30:00,998.46,0.30,273.58,-0.90,91.60,6.24,5.72,0.52,3.57,5.73,1269.18,1.08,1.88,264.90
24.02.2009 16:40:00,998.53,0.27,273.54,-0.93,91.60,6.23,5.70,0.52,3.56,5.71,1269.43,0.87,1.50,259.90
24.02.2009 16:50:00,998.60,0.27,273.54,-0.90,91.80,6.23,5.72,0.51,3.57,5.73,1269.49,0.89,1.63,253.50
24.02.2009 17:00:00,998.74,0.29,273.55,-0.86,91.90,6.24,5.73,0.51,3.58,5.74,1269.57,0.74,1.75,255.20
24.02.2009 17:10:00,998.85,0.30,273.55,-0.90,91.60,6.24,5.72,0.52,3.57,5.72,1269.70,0.82,1.38,274.80
24.02.2009 17:20:00,998.95,0.30,273.54,-0.92,91.50,6.24,5.71,0.53,3.56,5.72,1269.82,0.53,1.13,272.40
24.02.2009 17:30:00,999.04,0.30,273.53,-0.92,91.50,6.24,5.71,0.53,3.56,5.72,1269.94,0.72,1.38,278.50
24.02.2009 17:40:00,999.14,0.30,273.52,-0.92,91.50,6.24,5.71,0.53,3.56,5.72,1270.07,0.66,1.38,269.70
24.02.2009 17:50:00,999.24,0.27,273.49,-0.94,91.50,6.23,5.70,0.53,3.56,5.70,1270.32,0.76,1.00,241.20
24.02.2009 18:00:00,999.36,0.19,273.40,-1.00,91.70,6.19,5.68,0.51,3.54,5.68,1270.88,0.87,1.25,251.70
24.02.2009 18:10:00,999.44,0.10,273.31,-1.05,91.90,6.15,5.66,0.50,3.53,5.66,1271.37,1.14,1.38,247.40
24.02.2009 18:20:00,999.58,0.10,273.29,-1.03,92.10,6.15,5.67,0.49,3.53,5.67,1271.58,1.16,1.50,245.80
24.02.2009 18:30:00,999.74,0.10,273.28,-1.01,92.20,6.15,5.67,0.48,3.54,5.67,1271.78,0.80,1.13,242.80
24.02.2009 18:40:00,999.85,0.10,273.27,-1.03,92.10,6.15,5.67,0.49,3.53,5.67,1271.92,0.66,0.88,253.50
24.02.2009 18:50:00,999.92,0.15,273.32,-1.03,91.70,6.18,5.66,0.51,3.53,5.66,1271.76,1.02,1.25,240.90
24.02.2009 19:00:00,999.94,0.10,273.26,-1.09,91.70,6.15,5.64,0.51,3.52,5.64,1272.06,1.25,1.50,247.70
24.02.2009 19:10:00,1000.04,0.03,273.19,-1.11,92.00,6.12,5.63,0.49,3.51,5.63,1272.49,1.00,1.38,238.90
24.02.2009 19:20:00,1000.02,0.03,273.19,-1.09,92.10,6.12,5.64,0.48,3.51,5.64,1272.47,1.39,1.63,244.40
24.02.2009 19:30:00,1000.06,0.03,273.19,-1.11,92.00,6.12,5.63,0.49,3.51,5.63,1272.52,1.44,1.63,244.90
24.02.2009 19:40:00,1000.15,0.01,273.16,-1.12,92.10,6.11,5.63,0.48,3.51,5.63,1272.74,1.24,1.63,238.40
24.02.2009 19:50:00,1000.17,0.03,273.18,-1.11,92.00,6.12,5.63,0.49,3.51,5.63,1272.66,1.17,1.50,236.90
24.02.2009 20:00:00,1000.17,0.05,273.20,-1.09,92.00,6.13,5.64,0.49,3.52,5.64,1272.54,0.84,1.25,226.00
24.02.2009 20:10:00,1000.23,0.10,273.24,-1.04,92.00,6.15,5.66,0.49,3.53,5.66,1272.41,0.88,1.13,231.60
24.02.2009 20:20:00,1000.34,0.10,273.23,-1.04,92.00,6.15,5.66,0.49,3.53,5.66,1272.55,0.90,1.38,230.80
24.02.2009 20:30:00,1000.41,0.07,273.19,-1.07,92.00,6.14,5.65,0.49,3.52,5.64,1272.80,0.97,1.25,224.50
24.02.2009 20:40:00,1000.40,0.04,273.17,-1.07,92.20,6.12,5.65,0.48,3.52,5.64,1272.91,0.95,1.25,218.30
24.02.2009 20:50:00,1000.48,0.02,273.14,-1.04,92.50,6.12,5.66,0.46,3.53,5.66,1273.08,0.83,1.25,230.20
24.02.2009 21:00:00,1000.56,-0.01,273.11,-1.01,92.90,6.10,5.67,0.43,3.53,5.67,1273.31,0.85,1.25,220.30
24.02.2009 21:10:00,1000.66,-0.04,273.07,-1.01,93.10,6.09,5.67,0.42,3.53,5.67,1273.57,0.45,1.00,212.90
24.02.2009 21:20:00,1000.75,0.02,273.12,-0.92,93.30,6.12,5.71,0.41,3.56,5.70,1273.39,0.60,0.88,249.00
24.02.2009 21:30:00,1000.69,0.03,273.14,-0.87,93.60,6.12,5.73,0.39,3.57,5.73,1273.28,0.92,1.63,197.40
24.02.2009 21:40:00,1000.71,-0.03,273.08,-0.93,93.60,6.09,5.70,0.39,3.55,5.70,1273.59,0.94,1.25,227.70
24.02.2009 21:50:00,1000.79,-0.06,273.04,-0.94,93.80,6.08,5.70,0.38,3.55,5.70,1273.84,0.32,1.00,90.10
24.02.2009 22:00:00,1000.79,-0.07,273.03,-0.95,93.80,6.08,5.70,0.38,3.55,5.69,1273.90,0.82,1.13,205.30
24.02.2009 22:10:00,1000.89,-0.20,272.89,-1.03,94.10,6.02,5.67,0.36,3.53,5.66,1274.63,0.75,1.38,228.50
24.02.2009 22:20:00,1000.91,-0.26,272.83,-1.06,94.30,6.00,5.65,0.34,3.52,5.65,1274.92,0.64,1.00,211.40
24.02.2009 22:30:00,1000.94,-0.27,272.82,-1.01,94.70,5.99,5.67,0.32,3.53,5.67,1275.01,0.30,0.63,156.90
24.02.2009 22:40:00,1000.91,-0.37,272.72,-1.10,94.80,5.94,5.63,0.31,3.51,5.63,1275.48,0.71,0.88,211.60
24.02.2009 22:50:00,1000.91,-0.51,272.58,-1.19,95.10,5.88,5.60,0.29,3.48,5.59,1276.14,0.70,1.38,207.10
24.02.2009 23:00:00,1001.00,-0.69,272.39,-1.36,95.20,5.81,5.53,0.28,3.44,5.52,1277.14,0.87,1.38,229.80
24.02.2009 23:10:00,1001.02,-0.77,272.31,-1.37,95.70,5.77,5.52,0.25,3.44,5.52,1277.54,0.82,1.25,205.20
24.02.2009 23:20:00,1001.06,-0.83,272.25,-1.40,95.90,5.75,5.51,0.24,3.43,5.51,1277.89,0.82,1.25,222.90
24.02.2009 23:30:00,1001.14,-0.85,272.23,-1.37,96.20,5.74,5.52,0.22,3.44,5.52,1278.04,0.95,1.63,208.10
24.02.2009 23:40:00,1001.11,-0.90,272.18,-1.41,96.30,5.72,5.51,0.21,3.43,5.50,1278.26,1.23,1.75,211.10
24.02.2009 23:50:00,1001.17,-1.02,272.05,-1.53,96.30,5.67,5.46,0.21,3.40,5.45,1278.92,0.95,1.63,213.20
25.02.2009 00:00:00,1001.27,-1.04,272.02,-1.52,96.50,5.66,5.46,0.20,3.40,5.46,1279.16,0.68,1.50,207.20
25.02.2009 00:10:00,1001.33,-1.04,272.02,-1.51,96.60,5.66,5.47,0.19,3.40,5.46,1279.21,0.54,1.00,185.00
25.02.2009 00:20:00,1001.30,-1.05,272.01,-1.52,96.60,5.66,5.46,0.19,3.40,5.46,1279.23,1.07,1.75,189.20
25.02.2009 00:30:00,1001.40,-1.11,271.95,-1.56,96.70,5.63,5.45,0.19,3.39,5.44,1279.63,0.94,1.38,194.10
25.02.2009 00:40:00,1001.45,-1.14,271.91,-1.58,96.80,5.62,5.44,0.18,3.38,5.43,1279.86,0.65,1.25,188.30
25.02.2009 00:50:00,1001.52,-1.11,271.93,-1.54,96.90,5.63,5.46,0.17,3.40,5.45,1279.81,0.57,1.25,179.90
25.02.2009 01:00:00,1001.52,-1.05,271.99,-1.46,97.00,5.66,5.49,0.17,3.41,5.48,1279.52,0.24,0.50,122.90
25.02.2009 01:10:00,1001.56,-0.92,272.12,-1.32,97.10,5.71,5.54,0.17,3.45,5.54,1278.92,0.43,1.38,153.10
25.02.2009 01:20:00,1001.54,-1.01,272.04,-1.42,97.00,5.67,5.50,0.17,3.43,5.50,1279.31,0.94,1.63,188.20
25.02.2009 01:30:00,1001.53,-1.10,271.94,-1.50,97.10,5.64,5.47,0.16,3.41,5.46,1279.75,1.34,2.00,200.40
25.02.2009 01:40:00,1001.56,-1.18,271.86,-1.58,97.10,5.60,5.44,0.16,3.38,5.43,1280.22,0.92,1.50,210.20
25.02.2009 01:50:00,1001.67,-1.25,271.78,-1.63,97.20,5.57,5.42,0.16,3.37,5.41,1280.68,0.70,1.25,201.50
25.02.2009 02:00:00,1001.70,-1.32,271.71,-1.70,97.20,5.54,5.39,0.16,3.35,5.38,1281.05,0.25,0.88,163.90
25.02.2009 02:10:00,1001.71,-1.29,271.73,-1.66,97.30,5.55,5.40,0.15,3.36,5.40,1280.94,0.35,1.00,142.70
25.02.2009 02:20:00,1001.71,-1.26,271.77,-1.61,97.40,5.57,5.43,0.14,3.38,5.42,1280.75,0.11,0.50,116.50
25.02.2009 02:30:00,1001.60,-1.53,271.51,-1.92,97.10,5.46,5.30,0.16,3.30,5.29,1281.94,0.38,1.13,165.80
25.02.2009 02:40:00,1001.52,-1.69,271.35,-2.06,97.30,5.40,5.25,0.15,3.27,5.24,1282.63,1.34,1.75,232.50
25.02.2009 02:50:00,1001.42,-1.72,271.33,-2.07,97.40,5.38,5.24,0.14,3.26,5.24,1282.63,1.49,2.13,222.80
25.02.2009 03:00:00,1001.32,-1.77,271.29,-2.14,97.30,5.36,5.22,0.14,3.25,5.21,1282.77,1.09,2.00,225.00
25.02.2009 03:10:00,1001.27,-1.81,271.25,-2.18,97.30,5.35,5.20,0.14,3.24,5.20,1282.92,0.91,1.75,222.40
25.02.2009 03:20:00,1001.20,-1.87,271.20,-2.25,97.20,5.32,5.18,0.15,3.22,5.17,1283.11,1.14,1.75,191.30
25.02.2009 03:30:00,1001.15,-1.98,271.09,-2.37,97.20,5.28,5.13,0.15,3.19,5.13,1283.61,1.34,2.00,201.00
25.02.2009 03:40:00,1001.10,-2.03,271.05,-2.38,97.40,5.26,5.13,0.14,3.19,5.12,1283.75,1.35,2.38,186.90
25.02.2009 03:50:00,1000.98,-2.11,270.97,-2.48,97.30,5.23,5.09,0.14,3.17,5.08,1284.01,1.52,2.13,194.70
25.02.2009 04:00:00,1000.98,-2.23,270.85,-2.57,97.50,5.18,5.05,0.13,3.15,5.05,1284.61,1.08,2.00,184.80
25.02.2009 04:10:00,1001.04,-2.28,270.80,-2.61,97.60,5.16,5.04,0.12,3.14,5.03,1284.93,0.72,1.63,177.90
25.02.2009 04:20:00,1001.04,-2.39,270.69,-2.70,97.70,5.12,5.00,0.12,3.12,5.00,1285.46,0.00,0.00,0.00
25.02.2009 04:30:00,1001.08,-2.46,270.62,-2.77,97.70,5.10,4.98,0.12,3.10,4.97,1285.84,0.00,0.00,0.00
25.02.2009 04:40:00,1001.13,-2.60,270.48,-2.91,97.70,5.04,4.93,0.12,3.07,4.92,1286.60,0.00,0.00,0.00
25.02.2009 04:50:00,1001.15,-2.74,270.33,-3.02,97.90,4.99,4.89,0.10,3.04,4.88,1287.32,0.00,0.00,0.00
25.02.2009 05:00:00,1001.16,-2.84,270.24,-3.12,97.90,4.95,4.85,0.10,3.02,4.84,1287.80,0.00,0.00,0.00
25.02.2009 05:10:00,1001.15,-2.94,270.14,-3.20,98.00,4.92,4.82,0.10,3.00,4.81,1288.29,0.00,0.00,0.00
25.02.2009 05:20:00,1001.19,-3.00,270.07,-3.26,98.10,4.89,4.80,0.09,2.99,4.79,1288.66,0.00,0.00,0.00
25.02.2009 05:30:00,1001.26,-3.04,270.02,-3.28,98.20,4.88,4.79,0.09,2.98,4.79,1288.93,0.00,0.00,0.00
25.02.2009 05:40:00,1001.27,-3.06,270.00,-3.31,98.20,4.87,4.78,0.09,2.98,4.78,1289.07,0.00,0.00,0.00
25.02.2009 05:50:00,1001.27,-3.11,269.96,-3.33,98.30,4.86,4.77,0.08,2.97,4.77,1289.27,0.00,0.00,0.00
25.02.2009 06:00:00,1001.28,-3.04,270.02,-3.26,98.40,4.88,4.80,0.08,2.99,4.79,1288.96,0.00,0.00,0.00
25.02.2009 06:10:00,1001.28,-2.95,270.11,-3.15,98.50,4.91,4.84,0.07,3.01,4.83,1288.50,0.00,0.00,0.00
25.02.2009 06:20:00,1001.28,-2.79,270.27,-2.98,98.60,4.97,4.90,0.07,3.05,4.89,1287.73,0.00,0.00,0.00
25.02.2009 06:30:00,1001.28,-2.63,270.43,-2.81,98.70,5.03,4.97,0.07,3.09,4.96,1286.93,0.00,0.00,0.00
25.02.2009 06:40:00,1001.28,-2.47,270.60,-2.64,98.70,5.09,5.03,0.07,3.13,5.02,1286.12,0.00,0.00,0.00
25.02.2009 06:50:00,1001.29,-2.43,270.63,-2.62,98.60,5.11,5.03,0.07,3.13,5.03,1285.96,0.00,0.00,0.00
25.02.2009 07:00:00,1001.35,-2.37,270.68,-2.56,98.60,5.13,5.06,0.07,3.15,5.05,1285.76,0.00,0.00,0.00
25.02.2009 07:10:00,1001.37,-2.40,270.65,-2.59,98.60,5.12,5.05,0.07,3.14,5.04,1285.91,0.00,0.00,0.00
25.02.2009 07:20:00,1001.37,-2.42,270.63,-2.61,98.60,5.11,5.04,0.07,3.14,5.03,1286.02,0.00,0.00,0.00
25.02.2009 07:30:00,1001.40,-2.51,270.55,-2.70,98.60,5.08,5.01,0.07,3.12,5.00,1286.47,0.00,0.00,0.00
25.02.2009 07:40:00,1001.40,-2.52,270.53,-2.69,98.70,5.07,5.01,0.07,3.12,5.00,1286.53,0.00,0.00,0.00
25.02.2009 07:50:00,1001.41,-2.51,270.55,-2.68,98.70,5.08,5.01,0.07,3.12,5.00,1286.48,0.00,0.00,0.00
25.02.2009 08:00:00,1001.45,-2.35,270.70,-2.54,98.60,5.14,5.07,0.07,3.15,5.06,1285.75,0.00,0.00,0.00
25.02.2009 08:10:00,1001.44,-2.17,270.88,-2.42,98.20,5.21,5.11,0.09,3.18,5.10,1284.89,0.00,0.00,0.00
25.02.2009 08:20:00,1001.51,-2.14,270.90,-2.39,98.20,5.22,5.12,0.09,3.19,5.12,1284.83,0.00,0.00,0.00
25.02.2009 08:30:00,1001.52,-2.11,270.94,-2.35,98.20,5.23,5.14,0.09,3.20,5.13,1284.67,0.00,0.00,0.00
25.02.2009 08:40:00,1001.56,-1.78,271.26,-2.04,98.10,5.36,5.26,0.10,3.27,5.25,1283.12,0.00,0.00,0.00
25.02.2009 08:50:00,1001.64,-1.15,271.88,-1.48,97.60,5.61,5.48,0.13,3.41,5.47,1280.16,0.00,0.00,0.00
25.02.2009 09:00:00,1001.64,-1.04,271.99,-1.44,97.10,5.66,5.49,0.16,3.42,5.48,1279.64,0.00,0.00,0.00
25.02.2009 09:10:00,1001.57,-1.35,271.69,-1.67,97.60,5.53,5.40,0.13,3.36,5.39,1281.02,0.00,0.00,0.00
25.02.2009 09:20:00,1001.51,-1.09,271.96,-1.39,97.80,5.64,5.52,0.12,3.43,5.51,1279.65,0.08,1.25,218.90
25.02.2009 09:30:00,1001.43,-0.53,272.52,-0.87,97.50,5.88,5.73,0.15,3.57,5.72,1276.83,1.40,1.88,192.30
25.02.2009 09:40:00,1001.48,0.10,273.14,-0.29,97.20,6.15,5.98,0.17,3.72,5.97,1273.84,1.33,1.88,186.60
25.02.2009 09:50:00,1001.52,0.80,273.84,0.31,96.50,6.47,6.25,0.23,3.89,6.24,1270.51,1.55,2.63,158.00
25.02.2009 10:00:00,1001.52,1.00,274.04,0.25,94.70,6.57,6.22,0.35,3.87,6.21,1269.58,1.76,2.63,153.60
25.02.2009 10:10:00,1001.52,1.57,274.61,0.16,90.30,6.85,6.18,0.66,3.85,6.17,1266.96,1.67,2.88,159.20
25.02.2009 10:20:00,1001.52,2.31,275.35,-0.22,83.30,7.22,6.01,1.21,3.74,6.00,1263.65,1.68,2.88,175.20
25.02.2009 10:30:00,1001.52,2.49,275.53,-0.73,79.20,7.31,5.79,1.52,3.60,5.78,1262.94,2.32,3.38,166.70
25.02.2009 10:40:00,1001.52,2.49,275.53,-1.15,76.80,7.31,5.61,1.70,3.49,5.60,1263.03,2.32,3.38,197.30
25.02.2009 10:50:00,1001.42,2.67,275.72,-1.20,75.50,7.41,5.59,1.81,3.48,5.58,1262.07,2.64,3.88,199.80
25.02.2009 11:00:00,1001.40,2.92,275.97,-1.07,74.90,7.54,5.65,1.89,3.51,5.64,1260.88,2.78,4.13,202.00
25.02.2009 11:10:00,1001.40,3.16,276.21,-1.04,73.80,7.67,5.66,2.01,3.52,5.65,1259.77,2.94,4.25,218.30
25.02.2009 11:20:00,1001.39,3.32,276.37,-1.00,73.20,7.76,5.68,2.08,3.53,5.67,1259.04,2.60,3.88,208.00
25.02.2009 11:30:00,1001.30,3.36,276.42,-1.26,71.60,7.78,5.57,2.21,3.47,5.56,1258.78,3.96,5.50,201.40
25.02.2009 11:40:00,1001.28,3.43,276.49,-1.21,71.50,7.82,5.59,2.23,3.48,5.58,1258.42,3.87,6.13,204.30
25.02.2009 11:50:00,1001.20,3.53,276.60,-1.25,70.80,7.87,5.57,2.30,3.47,5.57,1257.88,4.59,6.13,210.40
25.02.2009 12:00:00,1001.10,3.47,276.54,-1.33,70.70,7.84,5.54,2.30,3.45,5.53,1258.07,4.85,6.50,210.30
25.02.2009 12:10:00,1001.00,3.56,276.64,-1.20,70.90,7.89,5.59,2.29,3.48,5.59,1257.50,3.99,6.00,205.10
25.02.2009 12:20:00,1000.95,3.63,276.71,-1.27,70.20,7.92,5.56,2.36,3.46,5.56,1257.14,4.29,5.75,206.90
25.02.2009 12:30:00,1000.81,3.65,276.74,-1.29,70.00,7.94,5.56,2.38,3.46,5.55,1256.87,5.08,6.38,197.80
25.02.2009 12:40:00,1000.68,3.76,276.87,-1.08,70.50,8.00,5.64,2.36,3.51,5.64,1256.14,4.30,6.88,198.30
25.02.2009 12:50:00,1000.59,4.35,277.47,-0.68,69.69,8.34,5.81,2.53,3.62,5.81,1253.27,3.12,5.00,208.10
25.02.2009 13:00:00,1000.49,4.57,277.69,-0.73,68.36,8.47,5.79,2.68,3.61,5.79,1252.18,2.79,4.38,240.80
25.02.2009 13:10:00,1000.44,4.63,277.76,-0.78,67.82,8.51,5.77,2.74,3.59,5.77,1251.86,3.06,4.38,216.00
25.02.2009 13:20:00,1000.25,4.54,277.68,-0.90,67.67,8.45,5.72,2.73,3.56,5.72,1252.06,3.98,6.63,208.90
25.02.2009 13:30:00,1000.12,4.64,277.79,-0.76,67.89,8.51,5.78,2.73,3.60,5.78,1251.42,4.39,6.50,211.10
25.02.2009 13:40:00,999.96,4.76,277.93,-0.69,67.63,8.58,5.81,2.78,3.62,5.81,1250.65,4.49,6.00,211.10
25.02.2009 13:50:00,999.85,5.04,278.22,-0.66,66.46,8.76,5.82,2.94,3.63,5.82,1249.23,3.68,5.13,225.30
25.02.2009 14:00:00,999.73,5.22,278.40,-0.99,64.09,8.87,5.68,3.18,3.54,5.68,1248.35,3.82,6.63,214.80
25.02.2009 14:10:00,999.68,5.08,278.26,-1.08,64.28,8.78,5.64,3.14,3.52,5.64,1248.95,2.90,5.50,215.50
25.02.2009 14:20:00,999.61,5.32,278.51,-0.82,64.44,8.92,5.75,3.17,3.59,5.75,1247.74,2.69,4.13,221.40
25.02.2009 14:30:00,999.47,5.44,278.65,-0.75,64.23,9.00,5.78,3.22,3.61,5.79,1246.98,2.70,4.75,197.50
25.02.2009 14:40:00,999.41,5.45,278.66,-0.89,63.52,9.01,5.72,3.29,3.57,5.72,1246.91,2.94,4.75,220.50
25.02.2009 14:50:00,999.32,5.41,278.62,-0.90,63.68,8.98,5.72,3.26,3.57,5.72,1246.99,2.93,4.88,215.00
25.02.2009 15:00:00,999.17,5.19,278.41,-1.08,63.83,8.84,5.64,3.20,3.52,5.65,1247.84,4.59,5.88,210.20
25.02.2009 15:10:00,999.08,4.98,278.21,-0.99,65.19,8.72,5.68,3.03,3.55,5.69,1248.63,4.37,5.75,209.80
25.02.2009 15:20:00,999.05,5.03,278.26,-0.87,65.52,8.74,5.73,3.02,3.57,5.74,1248.36,3.74,5.25,208.10
25.02.2009 15:30:00,998.99,5.09,278.33,-0.90,65.11,8.79,5.72,3.07,3.57,5.73,1247.99,3.89,5.63,213.50
25.02.2009 15:40:00,998.94,5.04,278.28,-1.14,64.22,8.75,5.62,3.13,3.51,5.63,1248.22,3.71,5.00,211.70
25.02.2009 15:50:00,998.82,5.02,278.27,-0.97,65.07,8.74,5.69,3.05,3.55,5.69,1248.13,3.53,4.88,213.80
25.02.2009 16:00:00,998.73,4.92,278.18,-0.77,66.50,8.68,5.77,2.91,3.60,5.78,1248.40,3.69,5.38,214.60
25.02.2009 16:10:00,998.68,4.84,278.11,-0.67,67.38,8.63,5.82,2.82,3.63,5.83,1248.67,3.20,4.13,216.80
25.02.2009 16:20:00,998.63,4.83,278.10,-0.78,66.88,8.62,5.77,2.86,3.60,5.78,1248.70,3.70,5.88,212.00
25.02.2009 16:30:00,998.60,4.83,278.10,-0.85,66.54,8.63,5.74,2.89,3.58,5.75,1248.67,3.31,5.00,214.60
25.02.2009 16:40:00,998.53,4.83,278.11,-0.62,67.66,8.63,5.84,2.79,3.64,5.85,1248.53,2.75,4.38,206.30
25.02.2009 16:50:00,998.47,4.75,278.04,-0.56,68.31,8.58,5.86,2.72,3.66,5.87,1248.79,3.18,4.25,208.40
25.02.2009 17:00:00,998.34,4.62,277.92,-0.50,69.28,8.50,5.89,2.61,3.68,5.90,1249.20,2.63,3.88,204.20
25.02.2009 17:10:00,998.32,4.55,277.84,-0.37,70.30,8.46,5.94,2.51,3.71,5.95,1249.50,1.78,2.50,217.40
25.02.2009 17:20:00,998.28,4.42,277.72,-0.35,71.00,8.38,5.95,2.43,3.72,5.96,1250.00,1.97,3.50,207.40
25.02.2009 17:30:00,998.10,4.28,277.59,-0.50,71.00,8.30,5.89,2.41,3.68,5.90,1250.47,3.58,5.50,205.10
25.02.2009 17:40:00,998.16,4.14,277.44,-0.65,70.90,8.21,5.82,2.39,3.64,5.84,1251.20,3.60,5.63,208.80
25.02.2009 17:50:00,998.21,4.03,277.33,-0.62,71.60,8.15,5.84,2.32,3.65,5.85,1251.74,2.82,4.00,217.30
25.02.2009 18:00:00,998.20,3.96,277.26,-0.63,71.90,8.11,5.83,2.28,3.64,5.84,1252.06,2.12,3.50,210.40
25.02.2009 18:10:00,998.21,3.88,277.19,-0.64,72.20,8.07,5.83,2.24,3.64,5.84,1252.39,2.51,4.25,200.40
25.02.2009 18:20:00,998.30,3.78,277.07,-0.73,72.30,8.01,5.79,2.22,3.62,5.80,1253.01,2.72,4.25,209.80
25.02.2009 18:30:00,998.38,3.70,276.98,-0.75,72.60,7.96,5.78,2.18,3.61,5.79,1253.48,1.45,2.75,234.30
25.02.2009 18:40:00,998.41,3.62,276.91,-0.80,72.70,7.92,5.76,2.16,3.60,5.77,1253.87,1.14,2.88,208.30
25.02.2009 18:50:00,998.40,3.53,276.82,-0.85,72.90,7.87,5.74,2.13,3.58,5.75,1254.26,2.14,3.50,206.80
25.02.2009 19:00:00,998.28,3.44,276.74,-0.88,73.20,7.82,5.73,2.10,3.58,5.74,1254.54,3.31,4.88,206.10
25.02.2009 19:10:00,998.18,3.39,276.70,-0.93,73.20,7.80,5.71,2.09,3.56,5.72,1254.63,3.62,5.38,203.00
25.02.2009 19:20:00,998.07,3.36,276.67,-0.95,73.30,7.77,5.70,2.08,3.56,5.71,1254.67,3.72,4.88,209.00
25.02.2009 19:30:00,998.03,3.27,276.59,-0.92,73.90,7.73,5.71,2.02,3.57,5.72,1255.02,3.00,5.25,210.30
25.02.2009 19:40:00,997.87,3.28,276.61,-0.95,73.70,7.73,5.70,2.03,3.56,5.71,1254.78,3.69,6.50,212.10
25.02.2009 19:50:00,997.82,3.23,276.57,-1.01,73.60,7.71,5.67,2.03,3.54,5.68,1254.93,4.21,6.63,214.80
25.02.2009 20:00:00,997.72,3.27,276.61,-1.08,73.00,7.73,5.64,2.09,3.52,5.65,1254.65,4.50,6.25,217.20
25.02.2009 20:10:00,997.71,3.19,276.53,-1.10,73.30,7.68,5.63,2.05,3.52,5.65,1255.00,2.71,4.75,221.40
